"status","id","nome","categoria","subcategoria","subcategoria2","peso","altura","largura","comprimento","preco","destaque","descricao","imagens","nome_variacao_1","variacoes_1","nome_variacao_2","variacoes_2","caminho_origem","pasta_produto"
"ativo","1-3-3-001","Oraganizador de Cabos","casa-organizacao","Escritório","Organizadores","47.73","3.32","7.6","7.3","9.9","","Tamanho aproximado: 7,3 cm x 7,6 cm x 3,4 cm","produtos/imagens/casa-organizacao/escritorio/organizadores/1-3-3-001-oraganizador-de-cabos/1.png|produtos/imagens/casa-organizacao/escritorio/organizadores/1-3-3-001-oraganizador-de-cabos/2.png|produtos/imagens/casa-organizacao/escritorio/organizadores/1-3-3-001-oraganizador-de-cabos/3.png|produtos/imagens/casa-organizacao/escritorio/organizadores/1-3-3-001-oraganizador-de-cabos/4.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\3 ESCRITÓRIO\3 ORGANIZADORES\001 ORAGNIZADOR DE CABOS","1-3-3-001-oraganizador-de-cabos"
"ativo","1-4-1-001","Concetor para Cabide","casa-organizacao","Quarto","Vestuário","55.92","2","10","8","9.9","","Tamanho aproximado: 2 cm x 5,3 cm x 5,12 cm","produtos/imagens/casa-organizacao/quarto/vestuario/1-4-1-001-concetor-para-cabide/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\4 QUARTO\1 VESTUÁRIO\001 CONECTOR PARA CABIDE","1-4-1-001-concetor-para-cabide"
"ativo","1-4-1-002","Suporte para Bonés","casa-organizacao","Quarto","Vestuário","98.1","25","5.8","6","14.9","","Tamanho aproximado: 6 cm x 5,8 cm x 25 cm","produtos/imagens/casa-organizacao/quarto/vestuario/1-4-1-002-suporte-para-bones/1.png|produtos/imagens/casa-organizacao/quarto/vestuario/1-4-1-002-suporte-para-bones/2.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\4 QUARTO\1 VESTUÁRIO\002 SUPORTE PARA BONÉS","1-4-1-002-suporte-para-bones"
"ativo","1-5-1-001","Porta-chaves Decor Trio","casa-organizacao","Sala","Porta-chaves","101.87","15","7.5","8","19.9","","Tamanho aproximado: 8 cm x 7,5 cm x 15 cm","produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-001-porta-chaves-decor-trio/1.png|produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-001-porta-chaves-decor-trio/2.png|produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-001-porta-chaves-decor-trio/3.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\5 SALA\1 PORTA CHAVES\001 PORTA CHAVES DECOR TRIO","1-5-1-001-porta-chaves-decor-trio"
"ativo","1-5-1-002","Porta-chaves Home Sweet Home","casa-organizacao","Sala","Porta-chaves","37.05","7.8","2.4","22","19.9","Destaque","Tamanho aproximado: 22 cm x 2,4 cm x 7,8 cm","produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-002-porta-chaves-home-sweet-home/1.png","Cor da Base","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","Cor do Detalhe","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","1 CASA & ORGANIZAÇÃO\5 SALA\1 PORTA CHAVES\002 PORTA CHAVES HOME SWEET HOME","1-5-1-002-porta-chaves-home-sweet-home"
"ativo","1-5-1-003","Porta-chaves Hub","casa-organizacao","Sala","Porta-chaves","192.02","18.7","8.5","22","26.9","","Tamanho aproximado: 22 cm x 8,5 cm x 18,7 cm","produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-003-porta-chaves-hub/1.webp|produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-003-porta-chaves-hub/2.png|produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-003-porta-chaves-hub/3.png|produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-003-porta-chaves-hub/4.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\5 SALA\1 PORTA CHAVES\003 PORTA CHAVES HUB","1-5-1-003-porta-chaves-hub"
"ativo","1-5-1-004","Porta-chaves La Casita","casa-organizacao","Sala","Porta-chaves","137.34","8.2","6.1","15","24.9","","Tamanho aproximado: 15 cm x 6,1 cm x 8,2 cm","produtos/imagens/casa-organizacao/sala/porta-chaves/1-5-1-004-porta-chaves-la-casita/1.png","","","","","1 CASA & ORGANIZAÇÃO\5 SALA\1 PORTA CHAVES\004 PORTA CHAVES LA CASITA","1-5-1-004-porta-chaves-la-casita"
"ativo","1-6-1-001","Suporte para Sacos de Lixo Pequeno","casa-organizacao","Lavanderia","Suportes para Sacos de Lixo","32","8.5","5","4.8","9.9","","Tamanho aproximado: 4,8 cm x 5 cm x 8,5 cm","produtos/imagens/casa-organizacao/lavanderia/suportes-para-sacos-de-lixo/1-6-1-001-suporte-para-sacos-de-lixo-pequeno/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\6 LAVANDERIA\1 SUPORTES PARA SACO DE LIXO\001 SUPORTE PARA SACO DE LIXO PEQUENO","1-6-1-001-suporte-para-sacos-de-lixo-pequeno"
"ativo","1-6-1-002","Suporte para Sacos de Lixo Medio","casa-organizacao","Lavanderia","Suportes para Sacos de Lixo","57.86","12.5","6","5.8","10.9","","Tamanho aproximado: 5,8 cm x 6 cm x 12,5 cm","produtos/imagens/casa-organizacao/lavanderia/suportes-para-sacos-de-lixo/1-6-1-002-suporte-para-sacos-de-lixo-medio/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\6 LAVANDERIA\1 SUPORTES PARA SACO DE LIXO\002 SUPORTE PARA SACO DE LIXO MÉDIO","1-6-1-002-suporte-para-sacos-de-lixo-medio"
"ativo","1-6-1-003","Suporte para Sacos de Lixo Grande","casa-organizacao","Lavanderia","Suportes para Sacos de Lixo","83.22","16.5","6.5","6.3","12.9","","Tamanho aproximado: 6,3 cm x 6,5 cm x 16,5 cm","produtos/imagens/casa-organizacao/lavanderia/suportes-para-sacos-de-lixo/1-6-1-003-suporte-para-sacos-de-lixo-grande/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\6 LAVANDERIA\1 SUPORTES PARA SACO DE LIXO\003 SUPORTE PARA SACO DE LIXO GRANDE","1-6-1-003-suporte-para-sacos-de-lixo-grande"
"ativo","1-6-1-004","Suporte para Sacos de Lixo Extra Grande","casa-organizacao","Lavanderia","Suportes para Sacos de Lixo","11.86","20.5","7","6.8","15.9","","Tamanho aproximado: 6,8 cm x 7 cm x 20,5 cm","produtos/imagens/casa-organizacao/lavanderia/suportes-para-sacos-de-lixo/1-6-1-004-suporte-para-sacos-de-lixo-extra-grande/1.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\6 LAVANDERIA\1 SUPORTES PARA SACO DE LIXO\004 SUPORTE PARA SACO DE LIXO EXTRA GRANDE","1-6-1-004-suporte-para-sacos-de-lixo-extra-grande"
"ativo","1-7-1-001","Porta-cartas Uno","casa-organizacao","Jogos & Hobby","Porta-cartas","97.08","10.2","5","8.72","16.9","","Tamanho aproximado: 8,8 cm x 5 cm x 10,2 cm","produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-001-porta-cartas-uno/1.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-001-porta-cartas-uno/2.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-001-porta-cartas-uno/3.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-001-porta-cartas-uno/4.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\1 PORTA CARTAS\001 PORTA CARTAS UNO","1-7-1-001-porta-cartas-uno"
"ativo","1-7-1-002","Porta-figurinhas Copa Copa do Mundo","casa-organizacao","Jogos & Hobby","Porta-cartas","116.98","11.8","5.43","9.73","16.9","","Tamanho aproximado: 9,8 cm x 5,5 cm x 11,8 cm","produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-002-porta-figurinhas-copa-copa-do-mundo/1.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-002-porta-figurinhas-copa-copa-do-mundo/2.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-002-porta-figurinhas-copa-copa-do-mundo/3.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-002-porta-figurinhas-copa-copa-do-mundo/4.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-002-porta-figurinhas-copa-copa-do-mundo/5.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-002-porta-figurinhas-copa-copa-do-mundo/6.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-002-porta-figurinhas-copa-copa-do-mundo/7.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-002-porta-figurinhas-copa-copa-do-mundo/8.png","Cor da Caixa","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","Cor dos Detalhes","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\1 PORTA CARTAS\002 PORTA FIGURINHAS COPA DO MUNDO","1-7-1-002-porta-figurinhas-copa-copa-do-mundo"
"ativo","1-7-1-003","Porta-cartas Baralho","casa-organizacao","Jogos & Hobby","Porta-cartas","85.53","9.25","4.3","10.11","16.9","","Tamanho aproximado: 10,2 cm x 4,3 cm x 9,3 cm","produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-003-porta-cartas-baralho/1.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-003-porta-cartas-baralho/2.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-003-porta-cartas-baralho/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\1 PORTA CARTAS\003 PORTA BARALHO","1-7-1-003-porta-cartas-baralho"
"ativo","1-7-1-004","Porta-cartas com Contador Baralho","casa-organizacao","Jogos & Hobby","Porta-cartas","77.54","7.64","3.23","12.38","16.9","","Tamanho aproximado: 12,4 cm x 3,3 cm x 7,7 cm","produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-004-porta-cartas-com-contador-baralho/1.png|produtos/imagens/casa-organizacao/jogos-hobby/porta-cartas/1-7-1-004-porta-cartas-com-contador-baralho/2.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\1 PORTA CARTAS\004 PORTA BARALHO COM CONTADOR","1-7-1-004-porta-cartas-com-contador-baralho"
"ativo","1-7-2-001","Suporte para Controle de PS5 Bolha de Chiclete","casa-organizacao","Jogos & Hobby","Suportes para Controle","38","4.64","10.98","15.47","17.9","","Tamanho aproximado: 15,5 cm x 11 cm x 4,7 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-001-suporte-para-controle-de-ps5-bolha-de-chiclete/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-001-suporte-para-controle-de-ps5-bolha-de-chiclete/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-001-suporte-para-controle-de-ps5-bolha-de-chiclete/3.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\001 SUPORTE CONTROLE PS5 BOLHA DE CHICLETE","1-7-2-001-suporte-para-controle-de-ps5-bolha-de-chiclete"
"ativo","1-7-2-002","Suporte para Controle de PS5 Caveira Desértica","casa-organizacao","Jogos & Hobby","Suportes para Controle","60.73","6.1","12","11.86","17.9","","Tamanho aproximado: 11,9 cm x 12 cm x 6,1 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-002-suporte-para-controle-de-ps5-caveira-desertica/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-002-suporte-para-controle-de-ps5-caveira-desertica/2.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\002 SUPORTE CONTROLE PS5 CAVEIRA DESÉRTICA","1-7-2-002-suporte-para-controle-de-ps5-caveira-desertica"
"ativo","1-7-2-003","Suporte Controle PS5 Máscara Oni","casa-organizacao","Jogos & Hobby","Suportes para Controle","51.15","9.21","11.23","12.6","20.9","","Tamanho aproximado: 12,6 cm x 11,3 cm x 9,3 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-003-suporte-controle-ps5-mascara-oni/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-003-suporte-controle-ps5-mascara-oni/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-003-suporte-controle-ps5-mascara-oni/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\003 SUPORTE PARA CONTROLE PS5 MÁSCARA ONI","1-7-2-003-suporte-controle-ps5-mascara-oni"
"ativo","1-7-2-004","Suporte para Controle de PS5 Cobra e Caveira Kraken","casa-organizacao","Jogos & Hobby","Suportes para Controle","25.59","9.25","10.91","11.49","17.9","","Tamanho aproximado: 11,5 cm x 11 cm x 9,3 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-004-suporte-para-controle-de-ps5-cobra-e-caveira-kraken/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-004-suporte-para-controle-de-ps5-cobra-e-caveira-kraken/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-004-suporte-para-controle-de-ps5-cobra-e-caveira-kraken/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\004 SUPORTE CONTROLE PS5 COBRA E CAVEIRA KRAKEN","1-7-2-004-suporte-para-controle-de-ps5-cobra-e-caveira-kraken"
"ativo","1-7-2-005","Suporte para Controle de PS5 Cobra e Caveira Core","casa-organizacao","Jogos & Hobby","Suportes para Controle","212.47","16.73","12.91","13.55","38.9","","Tamanho aproximado: 13,6 cm x 13 cm x 16,8 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-005-suporte-para-controle-de-ps5-cobra-e-caveira-core/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-005-suporte-para-controle-de-ps5-cobra-e-caveira-core/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-005-suporte-para-controle-de-ps5-cobra-e-caveira-core/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\005 SUPORTE CONTROLE PS5 COBRA E CAVEIRA CORE","1-7-2-005-suporte-para-controle-de-ps5-cobra-e-caveira-core"
"ativo","1-7-2-006","Suporte para Controle de PS5 Cobra e Caveira Prime","casa-organizacao","Jogos & Hobby","Suportes para Controle","101.44","10.94","12.17","13.96","17.9","","Tamanho aproximado: 14 cm x 12,2 cm x 11 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-006-suporte-para-controle-de-ps5-cobra-e-caveira-prime/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-006-suporte-para-controle-de-ps5-cobra-e-caveira-prime/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-006-suporte-para-controle-de-ps5-cobra-e-caveira-prime/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\006 SUPORTE CONTROLE PS5 COBRA E CAVEIRA PRIME","1-7-2-006-suporte-para-controle-de-ps5-cobra-e-caveira-prime"
"ativo","1-7-2-007","Suporte para Controle de PS5 Cobra, Caveira e Aranha","casa-organizacao","Jogos & Hobby","Suportes para Controle","172.88","12.37","10.69","15.99","27.9","","Tamanho aproximado: 16 cm x 10,7 cm x 12,4 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-007-suporte-para-controle-de-ps5-cobra-caveira-e-aranha/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-007-suporte-para-controle-de-ps5-cobra-caveira-e-aranha/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-007-suporte-para-controle-de-ps5-cobra-caveira-e-aranha/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\007 SUPORTE CONTROLE PS5 COBRA, CAVEIRA E ARANHA","1-7-2-007-suporte-para-controle-de-ps5-cobra-caveira-e-aranha"
"ativo","1-7-2-008","Suporte para Controle de PS5 Cristais","casa-organizacao","Jogos & Hobby","Suportes para Controle","35.69","5.51","5.9","13.74","17.9","","Tamanho aproximado: 13,8 cm x 5,9 cm x 5,6 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-008-suporte-para-controle-de-ps5-cristais/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-008-suporte-para-controle-de-ps5-cristais/2.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\008 SUPORTE CONTROLE PS5 CRISTAIS","1-7-2-008-suporte-para-controle-de-ps5-cristais"
"ativo","1-7-2-009","Suporte para Controle de PS5 Cristais e Caveira","casa-organizacao","Jogos & Hobby","Suportes para Controle","115.95","8.22","12.88","24.92","17.9","","Tamanho aproximado: 25 cm x 12,9 cm x 8,3 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-009-suporte-para-controle-de-ps5-cristais-e-caveira/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-009-suporte-para-controle-de-ps5-cristais-e-caveira/2.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\009 SUPORTE CONTROLE PS5 CRISTAIS E CAVEIRA","1-7-2-009-suporte-para-controle-de-ps5-cristais-e-caveira"
"ativo","1-7-2-010","Suporte para Controle de PS5 e Fone Caveira Alpha","casa-organizacao","Jogos & Hobby","Suportes para Controle","101.21","13.65","8.86","11.17","17.9","","Tamanho aproximado: 11,2 cm x 8,9 cm x 13,7 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-010-suporte-para-controle-de-ps5-e-fone-caveira-alpha/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-010-suporte-para-controle-de-ps5-e-fone-caveira-alpha/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-010-suporte-para-controle-de-ps5-e-fone-caveira-alpha/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\010 SUPORTE CONTROLE PS5 E HEADSET CAVEIRA","1-7-2-010-suporte-para-controle-de-ps5-e-fone-caveira-alpha"
"ativo","1-7-2-011","Suporte para Controle de PS5 e Fone Caveira Core","casa-organizacao","Jogos & Hobby","Suportes para Controle","221.55","20.33","10.59","12.58","32.9","","Tamanho aproximado: 12,6 cm x 10,6 cm x 20,4 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-011-suporte-para-controle-de-ps5-e-fone-caveira-core/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-011-suporte-para-controle-de-ps5-e-fone-caveira-core/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-011-suporte-para-controle-de-ps5-e-fone-caveira-core/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\011 SUPORTE CONTROLE PS5 E HEADSET CAVEIRA 2","1-7-2-011-suporte-para-controle-de-ps5-e-fone-caveira-core"
"ativo","1-7-2-012","Suporte para Controle de PS5 e PS4 Medusa","casa-organizacao","Jogos & Hobby","Suportes para Controle","233.46","17.72","13.64","17.84","35.9","","Tamanho aproximado: 17,9 cm x 13,7 cm x 17,8 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-012-suporte-para-controle-de-ps5-e-ps4-medusa/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-012-suporte-para-controle-de-ps5-e-ps4-medusa/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-012-suporte-para-controle-de-ps5-e-ps4-medusa/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\012 SUPORTE CONTROLE PS5 E PS4 MEDUSA","1-7-2-012-suporte-para-controle-de-ps5-e-ps4-medusa"
"ativo","1-7-2-013","Suporte para Controle de PS5 Lua","casa-organizacao","Jogos & Hobby","Suportes para Controle","96.63","75.08","9.12","17.5","17.9","","Tamanho aproximado: 17,5 cm x 9,2 cm x 75,1 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-013-suporte-para-controle-de-ps5-lua/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-013-suporte-para-controle-de-ps5-lua/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-013-suporte-para-controle-de-ps5-lua/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\013 SUPORTE CONTROLE PS5 LUA","1-7-2-013-suporte-para-controle-de-ps5-lua"
"ativo","1-7-2-014","Suporte para Controle de PS5 Mão Zumbi","casa-organizacao","Jogos & Hobby","Suportes para Controle","161.62","15.63","16.16","16.76","25.9","","Tamanho aproximado: 16,8 cm x 16,2 cm x 15,7 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-014-suporte-para-controle-de-ps5-mao-zumbi/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-014-suporte-para-controle-de-ps5-mao-zumbi/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-014-suporte-para-controle-de-ps5-mao-zumbi/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\014 SUPORTE CONTROLE PS5 MÃO ZUMBI","1-7-2-014-suporte-para-controle-de-ps5-mao-zumbi"
"ativo","1-7-2-015","Suporte para Controle de PS5 Polvo","casa-organizacao","Jogos & Hobby","Suportes para Controle","79.49","7.76","14.08","15.73","17.9","","Tamanho aproximado: 15,8 cm x 14,1 cm x 7,8 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-015-suporte-para-controle-de-ps5-polvo/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-015-suporte-para-controle-de-ps5-polvo/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-015-suporte-para-controle-de-ps5-polvo/3.png","Cor","Branco|Preto|Cinza|Amarelo|Azul|Verde|Vermelho|Rosa|Verde Jade|Dourado|Laranja|Roxo","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\015 SUPORTE CONTROLE PS5 POLVO","1-7-2-015-suporte-para-controle-de-ps5-polvo"
"ativo","1-7-2-016","Suporte para Controle de PS5 Teia","casa-organizacao","Jogos & Hobby","Suportes para Controle","50.05","10.2","8.47","16.62","17.9","","Tamanho aproximado: 16,7 cm x 8,5 cm x 10,2 cm","produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-016-suporte-para-controle-de-ps5-teia/1.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-016-suporte-para-controle-de-ps5-teia/2.png|produtos/imagens/casa-organizacao/jogos-hobby/suportes-para-controle/1-7-2-016-suporte-para-controle-de-ps5-teia/3.png","","","","","1 CASA & ORGANIZAÇÃO\7 JOGOS & HOBBY\2 SUPORTES PARA CONTROLE\016 SUPORTE CONTROLE PS5 TEIA","1-7-2-016-suporte-para-controle-de-ps5-teia"
